0.051572,0.091573,0.067202,0.045154,0.074816,0.07213,0.07223,0.017235,0.02151,0.0027949,0.041898,0.031009,0.054688,0.074284,0.085406,0.082915,0.053022,0.024813,0.029193,0.013731,0.033171,0.032335,0.033241,0.00015144,0.057376,0.066059,0.062184,0.071494,0.082482,0.062537,0.087116,0.041874,0.036292,0.045471,0.025634,0.044746,0.038312,0.034108,0.092067,0.064255,0.055867,0.051858,0.039601,0.0048288,0.011074,0.049819,0.044035,0.018176,0.011357,0.075523,0.053049,0.071358,0.04844,0.055816,0.081542,0.049023,0.084929,0.053429,0.053682,0.081234,0.056337,0.047365,0.050141,0.014657,0.028578,0.016884,0.012887,0.049686,0.039246,0.057956,0.06736,0.051205,0.07863,0.033006,0.019573,0.03431,0.014157,0.03514,0.02577,0.0060611,0.06481,0.069644,0.060839,0.068931,0.056305,0.044411,0.080373,0.062879,0.040511,0.042548,0.014882,0.035113,0.0070544,0.038947,0.088942,0.083934,0.053314,0.080008,0.055603,0.025647,0.027755,0.03792,0.048265,0.028911,0.014806,0.060316,0.066501,0.054409,0.066274,0.08552,0.069916,0.057548
0.047493,0.011908,0.025575,0.032606,0.016933,0.042405,0.050421,0.049256,0.00073383,0.012481,0.043282,0.024837,0.01287,0.051364,0.029251,0.036507,0.034563,0.024085,0.046842,0.036465,0.028009,0.046917,0.0090712,0.0075156,0.0042867,0.030274,0.016119,0.05218,0.045658,0.043276,0.04488,0.044132,0.015529,0.049751,0.010878,0.047893,0.0064555,0.0501,0.0090738,0.014781,0.016352,0.032024,0.040775,0.021907,0.047988,0.046845,0.010916,0.014973,0.04374,0.034335,0.046287,0.013978,0.027896,0.043361,0.024486,0.05306,0.03484,0.040418,0.010399,0.03616,0.039225,0.022437,0.047122,0.0060766,0.011563,0.033931,0.0072073,0.045238,0.0098468,0.033144,0.050767,0.035785,0.045007,0.049588,0.012105,0.0079828,0.046664,0.034242,0.0081621,0.041242,0.029704,0.044665,0.019491,0.047019,0.055831,0.0080479,0.036521,0.018086,0.037156,0.043123,0.031769,0.025763,0.016954,0.039202,0.030206,0.036071,0.010474,0.015124,0.021663,0.041251,0.018735,0.026621,0.020965,0.049006,0.0223,0.010281,0.026424,0.036227,0.025813,0.020754,0.034269,0.031098
0.082296,0.076324,0.083657,0.06864,0.060381,0.041409,0.058458,0.027384,0.039531,0.0045691,0.047289,0.03159,0.048347,0.054188,0.06032,0.051289,0.050047,0.011358,0.033783,0.041151,0.046598,0.015747,0.0024345,0.025871,0.055114,0.073224,0.05688,0.0789,0.063572,0.078747,0.066205,0.033559,0.04776,0.041159,0.004572,0.0080137,0.018514,0.043512,0.073533,0.070132,0.059526,0.066646,0.039048,0.018757,0.028305,0.031625,0.015455,0.046296,0.017017,0.052837,0.053822,0.042871,0.035508,0.055404,0.066057,0.080804,0.054479,0.05463,0.081524,0.074974,0.080576,0.059529,0.066213,0.0095701,0.0099465,0.017117,0.033365,0.0054009,0.076373,0.08482,0.077869,0.045576,0.06209,0.0053842,0.045358,0.045559,0.025803,0.048336,0.011135,0.021105,0.042466,0.049665,0.04292,0.063763,0.069267,0.046026,0.058228,0.061855,0.043598,0.048243,0.015907,0.040805,0.03138,0.034759,0.080934,0.070096,0.076441,0.076814,0.035422,0.00020638,0.018172,0.040341,0.0042102,0.041266,0.012777,0.033239,0.033662,0.039033,0.036025,0.045103,0.080758,0.083849
0.014391,0.049749,0.012834,0.033675,0.033607,0.036382,0.01722,0.016841,0.012309,0.038695,0.037654,0.017807,0.053915,0.02497,0.017583,0.036859,0.030726,0.042924,0.046297,0.0072145,0.0057826,0.0038167,0.032027,0.0082886,0.015186,0.036001,0.030854,0.041087,0.035797,0.05102,0.053667,0.0422,-0.00040558,0.027367,0.01208,0.01159,0.010393,0.030599,0.047354,0.055123,0.017011,0.047553,0.017762,0.046275,0.007286,0.037341,0.027109,0.018773,0.034374,0.053803,0.049322,0.028428,0.046666,0.025054,0.024611,0.020599,0.029668,0.038257,0.0196,0.049865,0.047299,0.047947,0.031032,0.049541,0.029237,0.048446,0.040184,0.022337,0.040157,0.041327,0.020498,0.0064518,0.052031,0.023431,0.021618,0.030743,0.024556,0.0094651,0.0083382,0.042025,0.01262,0.0091997,0.023255,0.048554,0.0060984,0.033652,0.055371,0.048433,-0.00032495,0.041858,0.040834,0.0084605,0.004292,0.047094,0.011961,0.024867,0.021466,0.045338,0.010409,0.04833,0.02729,0.027574,0.018548,0.047989,0.022388,0.050822,0.03934,0.039847,0.020465,0.05319,0.051588,0.0091622
0.012334,0.044941,0.030429,0.02506,0.010548,0.045115,0.033281,0.03027,0.0028474,0.036197,0.017225,0.038944,0.050848,0.028371,0.030526,0.010609,0.010848,0.046963,0.0096769,7.7106e-05,0.0027882,0.01803,0.019804,0.0020768,0.035235,0.047428,0.054301,0.027908,0.020053,0.0060958,0.010049,0.041606,0.047313,0.047635,0.0044357,0.030623,0.033731,0.047708,0.01165,0.046953,0.021273,0.025499,0.02604,0.035722,0.0051282,0.025203,0.014506,0.043364,0.025458,0.023073,0.009558,0.041805,0.022061,0.041372,0.028029,0.032266,0.035625,0.0084935,0.011247,0.045929,0.055363,0.031217,0.043354,0.030348,0.026074,0.024317,0.045943,0.00039805,0.037928,0.053322,0.0077005,0.006131,0.014011,0.036951,0.034274,0.038869,0.019303,0.02282,0.0025802,0.020707,0.012916,0.03148,0.012898,0.01338,0.037082,0.04984,0.025765,0.020173,0.016922,0.00087521,0.014549,0.01282,0.030978,0.0068725,0.034412,0.025621,0.015064,0.040157,0.030375,0.024599,0.015209,0.029633,0.020559,0.0090277,0.046491,0.036551,0.0060505,0.040879,0.035679,0.037904,0.037675,0.014367
0.056802,0.079322,0.073161,0.065737,0.088972,0.079545,0.070944,0.0080233,0.044841,0.014497,0.0014196,0.04268,0.067574,0.065081,0.082096,0.05543,0.089808,0.033053,0.046415,0.039572,0.015417,0.0066797,0.017857,0.036762,0.04042,0.076769,0.059879,0.062743,0.084539,0.080659,0.072579,0.058776,0.0050144,0.041841,0.047267,0.026254,0.0097315,0.055813,0.072387,0.08612,0.062681,0.080531,0.020423,0.031812,0.036438,0.013811,0.034779,0.017344,0.013072,0.06498,0.042746,0.078436,0.039854,0.068397,0.070023,0.049557,0.072239,0.059533,0.054,0.089356,0.075612,0.063015,0.05945,0.035171,0.032503,0.014425,0.023835,0.046486,0.05679,0.054318,0.043474,0.067336,0.054176,0.049167,0.0023139,0.0016596,0.02902,-0.00043085,0.037124,0.014439,0.046388,0.037735,0.065522,0.075425,0.043818,0.041909,0.054984,0.017424,0.043788,0.023741,0.032993,0.029229,0.028285,0.076453,0.066167,0.04981,0.087429,0.064203,0.048436,0.0027958,0.0049085,0.026994,0.0068792,-0.00033604,0.038289,0.032719,0.042892,0.082646,0.086775,0.075795,0.053422,0.082647
0.068494,0.060293,0.082068,0.040256,0.075184,0.041106,0.062041,0.032517,0.037002,0.042072,0.0071163,0.031698,0.059076,0.058119,0.043139,0.064696,0.053307,0.018489,0.020458,0.025372,0.024803,0.040226,0.033098,0.028937,0.044028,0.047523,0.073022,0.055399,0.080555,0.066864,0.052618,0.024416,0.026701,0.0017785,0.019708,0.037682,0.037173,0.037287,0.046805,0.049318,0.06085,0.078704,0.026469,0.004847,0.012197,-0.0015839,0.044077,0.014635,0.019931,0.032834,0.050314,0.039476,0.058783,0.05509,0.068504,0.076839,0.05841,0.083815,0.040447,0.068107,0.050847,0.049576,0.04488,0.041692,0.037012,0.030823,0.025159,0.031817,0.039563,0.069995,0.049505,0.056339,0.043433,0.049003,0.04205,0.0061726,0.031931,0.0036699,0.016486,0.00030449,0.025922,0.069467,0.04765,0.074192,0.080818,0.048491,0.04621,0.045648,0.022267,0.029453,0.00038315,0.017476,0.012175,0.040397,0.069496,0.09103,0.049428,0.061041,0.028708,0.014308,0.045611,0.002585,0.038351,0.010697,0.035288,0.073297,0.081614,0.062252,0.051124,0.043127,0.067625,0.088067
0.021845,0.032605,0.048128,0.025601,0.0074113,0.015703,0.016316,0.037868,0.023416,0.049091,0.038728,0.031352,0.035256,0.014174,0.047303,0.013361,0.016391,0.017817,0.011029,0.046944,0.010532,0.0502,0.020296,0.047385,0.041863,0.013399,0.047818,0.030304,0.038928,0.023542,0.032783,0.029756,0.0070912,0.026952,0.044961,0.0072784,0.016143,0.024334,0.034358,0.043849,0.045176,0.049191,0.033041,0.04419,0.037026,0.03208,0.048745,0.0059599,0.030889,0.0048526,0.0030568,0.014206,0.014684,0.038045,0.0054237,0.032943,0.029844,0.044459,0.027402,0.025789,0.012242,0.0095254,0.0046955,0.033533,0.03673,0.032572,0.050448,0.0076031,0.037279,0.026944,0.046101,0.026575,0.040811,0.032098,0.045011,0.046678,0.01302,0.044039,0.0084007,0.0095317,0.0065855,0.0184,0.014065,0.027318,0.032814,0.015964,0.035417,0.031342,0.013543,0.037202,0.0018023,0.034788,0.0031821,0.044859,0.050546,0.0045056,0.037334,0.045882,0.01132,0.037115,0.027001,0.047861,0.031863,0.0077125,0.020963,0.042211,0.031165,0.045198,0.021377,0.00084931,0.015555,0.025382
0.064108,0.086047,0.080136,0.085252,0.048429,0.044085,0.049222,0.047354,0.03088,0.034169,-0.004069,0.033085,0.034954,0.044727,0.076444,0.052783,0.061579,0.033834,0.013541,0.0014418,0.016434,0.035561,0.011788,0.0080408,0.029954,0.074138,0.046062,0.048956,0.037207,0.051319,0.046216,0.037775,-0.0039856,0.023212,0.011734,0.025503,0.038936,0.062294,0.06668,0.073458,0.089573,0.074902,0.0075605,4.1019e-05,0.001605,0.028493,0.044216,0.036911,0.020255,0.046983,0.03999,0.060661,0.084942,0.073954,0.059286,0.064487,0.068983,0.058098,0.050745,0.040022,0.077954,0.084789,0.028045,-0.0016244,0.025458,0.044668,0.018863,0.009438,0.032062,0.083913,0.067327,0.088235,0.089336,0.036773,0.046805,0.035274,0.041852,-0.0050353,0.038878,0.027841,0.023258,0.049039,0.036443,0.053245,0.042047,0.040078,0.073664,0.019309,0.0035662,0.025469,0.034226,0.042053,0.0081842,0.030365,0.085416,0.055131,0.08846,0.073201,0.054465,0.036854,0.033795,0.033486,0.0020794,0.03803,0.039774,0.06375,0.062962,0.073199,0.064391,0.075592,0.076858,0.074352
0.025164,0.026125,0.026115,0.014547,0.015787,0.00046971,0.027824,0.0094149,0.015497,0.015248,0.0051282,0.038705,0.048813,0.030672,0.011031,0.00085694,0.029629,0.020359,0.0042284,0.018096,0.010794,0.022232,0.029074,0.0066507,0.017019,0.040043,0.0088475,0.047614,0.00040378,0.0045609,0.023019,0.031668,0.010772,0.033199,0.026853,0.0098567,0.035679,0.026915,0.042201,0.033767,0.014844,0.03436,0.0056675,0.01364,0.0069395,0.0088304,0.035747,0.0072398,0.023225,0.018596,0.017565,0.016601,0.024671,0.024057,0.039928,0.045466,0.021823,0.018112,0.049383,0.04033,0.027793,0.039917,0.020586,0.038591,0.033852,0.049186,0.004017,0.048097,0.041925,0.018776,0.044234,0.014932,0.0043702,0.038177,0.039292,0.014147,0.012121,0.0095797,0.006443,0.047717,0.0057087,0.0047021,0.041103,0.040026,0.015216,0.027281,0.019772,0.047217,0.0099534,0.044187,0.034036,0.022647,0.0029882,0.012017,0.027204,0.0089797,0.031244,0.018045,0.022254,0.033717,0.006067,0.040759,0.023209,0.015841,0.028357,0.010545,0.026309,0.011391,0.03884,0.012335,0.0038722,0.038342
