0.11567,0.39919,0.64103,0.82083,1.1065,1.0178,0.17524,-0.29913,-0.38651,-0.84444,-2.0127,-1.2693,-0.071562,1.0407,0.55288,1.4701,2.08,-0.20239,-0.26756,-0.4335,-0.8595,-1.3267,-1.2715,-1.5255,-0.60382,0.31302,0.75762,0.83532,0.79178,0.9991,-0.18386,-0.61452,-0.89585,-0.99859,-1.1,-1.3158,-0.57829,0.6933,1.2202,1.358,1.8685,-0.1216,-0.37363,-0.72079,-1.0494,-1.1784,-1.1973,-1.3012,-0.55967,0.30897,0.63836,0.86197,1.0557,0.99673,1.3555,1.561,0.10624,0.39723,0.66869,0.82908,1.0633,0.9956,0.1615,-0.31447,-0.42625,-0.8695,-2.0116,-1.264,-0.11433,1.0079,0.55853,1.4553,2.0924,-0.17279,-0.28252,-0.43585,-0.89868,-1.2808,-1.2823,-1.5434,-0.61102,0.32871,0.75661,0.80157,0.76745,0.9971,-0.18686,-0.60301,-0.90705,-0.98477,-1.1128,-1.2992,-0.55069,0.68876,1.1808,1.3874,1.8722,-0.13764,-0.36098,-0.6958,-1.0098,-1.2134,-1.239,-1.3168,-0.56303,0.3201,0.60073,0.84531,1.0464,1.0035,1.3329,1.5851
-0.33453,0.063379,0.38788,0.66564,1.0475,1.0328,0.50661,0.12083,-0.021923,-0.65392,-2.2393,-1.3452,-0.38131,0.71702,0.32754,1.3649,2.2037,0.29184,0.15823,-0.063751,-0.71056,-1.3157,-1.3785,-1.7345,-0.77886,0.020413,0.53653,0.6894,0.78934,1.0432,0.2418,-0.27991,-0.721,-0.90765,-1.0877,-1.4146,-0.83207,0.26873,0.95302,1.2896,1.9374,0.36158,0.034714,-0.41858,-0.92003,-1.185,-1.2719,-1.399,-0.85965,-0.032041,0.41067,0.75721,1.079,1.0653,1.4708,1.824,-0.32226,0.078582,0.3855,0.68609,1.0371,1.0426,0.52914,0.16784,-0.045693,-0.67398,-2.2392,-1.33,-0.40488,0.72417,0.33131,1.3948,2.1811,0.256,0.18545,-0.092259,-0.70702,-1.3306,-1.3713,-1.7208,-0.77621,0.018524,0.54832,0.6924,0.79431,1.0483,0.24489,-0.26028,-0.72654,-0.91994,-1.1014,-1.3709,-0.83093,0.28027,0.96894,1.2841,1.9458,0.35839,0.039797,-0.43034,-0.94373,-1.1869,-1.2555,-1.42,-0.83932,0.0032978,0.41317,0.77582,1.0564,1.0773,1.4571,1.7913
-0.58206,-0.15074,0.20784,0.57578,0.9894,1.0497,0.70266,0.39521,0.15933,-0.50127,-2.2737,-1.3313,-0.54028,0.54296,0.17273,1.2889,2.1708,0.53932,0.41138,0.11158,-0.60035,-1.2687,-1.3561,-1.7826,-0.84714,-0.17047,0.36729,0.61048,0.75893,1.066,0.44969,-0.092787,-0.61941,-0.83421,-1.0828,-1.4251,-0.94005,0.066117,0.79732,1.2024,1.9259,0.58314,0.2329,-0.29205,-0.83497,-1.1655,-1.271,-1.4414,-1.007,-0.18256,0.29772,0.67417,1.0063,1.0784,1.5476,1.8806,-0.5848,-0.15933,0.22547,0.56096,0.95296,1.0712,0.68926,0.37465,0.15849,-0.52216,-2.2966,-1.3468,-0.54775,0.53033,0.16103,1.3103,2.146,0.54745,0.396,0.13642,-0.58197,-1.2889,-1.3333,-1.8073,-0.83293,-0.14074,0.38059,0.6241,0.77295,1.0803,0.44971,-0.076462,-0.63396,-0.82119,-1.0645,-1.3852,-0.92354,0.066532,0.78016,1.194,1.8946,0.57795,0.23471,-0.29051,-0.83396,-1.1588,-1.2858,-1.4267,-0.99636,-0.19251,0.2754,0.67699,1.0292,1.1009,1.4982,1.8848
-0.69972,-0.25668,0.14191,0.48566,0.93842,1.0654,0.76469,0.532,0.29342,-0.41517,-2.2423,-1.3577,-0.64366,0.38632,0.12182,1.1925,2.1143,0.67398,0.57257,0.2573,-0.49707,-1.2316,-1.346,-1.8175,-0.89633,-0.27884,0.29866,0.55935,0.72154,1.1092,0.58132,0.020108,-0.50281,-0.7858,-1.0512,-1.4004,-1.0212,-0.07203,0.70797,1.0863,1.8619,0.75047,0.36924,-0.1514,-0.7768,-1.1327,-1.256,-1.456,-1.0732,-0.32051,0.20451,0.6042,1.0121,1.0973,1.5418,1.9633,-0.68557,-0.26573,0.12728,0.48982,0.92862,1.0567,0.77445,0.53095,0.31038,-0.42944,-2.2557,-1.3217,-0.6254,0.38369,0.078375,1.2107,2.1392,0.67035,0.56292,0.26034,-0.49452,-1.2228,-1.3263,-1.811,-0.89239,-0.29319,0.32145,0.57873,0.75765,1.0715,0.59643,0.024712,-0.54516,-0.80258,-1.0393,-1.3948,-1.0356,-0.071371,0.67183,1.1253,1.8867,0.77018,0.38707,-0.16792,-0.74411,-1.1021,-1.2713,-1.4334,-1.077,-0.32761,0.18588,0.6274,0.99655,1.0791,1.5396,1.9405
-0.81917,-0.36363,0.020684,0.42295,0.87443,1.0635,0.84833,0.65548,0.40641,-0.33885,-2.1302,-1.3585,-0.7296,0.2584,0.072336,1.171,2.0715,0.77682,0.64073,0.35078,-0.39211,-1.1599,-1.3441,-1.8266,-0.94232,-0.37773,0.21232,0.51082,0.72327,1.1148,0.7243,0.15422,-0.46524,-0.71854,-1.0071,-1.3878,-1.0774,-0.21593,0.59243,1.0409,1.8398,0.85238,0.49091,-0.080009,-0.69735,-1.1034,-1.2679,-1.4596,-1.1547,-0.37928,0.10782,0.58792,0.99891,1.1296,1.5918,1.9734,-0.83246,-0.3945,0.058002,0.41961,0.86985,1.0746,0.87076,0.65455,0.38183,-0.33595,-2.0971,-1.323,-0.74335,0.27288,0.051372,1.1611,2.0961,0.76276,0.63748,0.33047,-0.42613,-1.1943,-1.3401,-1.7975,-0.95614,-0.35035,0.21508,0.55054,0.73452,1.1016,0.70221,0.14194,-0.43188,-0.72598,-0.99323,-1.4003,-1.1036,-0.18676,0.60208,1.0256,1.8389,0.84758,0.48283,-0.095515,-0.68841,-1.0673,-1.2522,-1.4567,-1.1449,-0.3849,0.11313,0.57395,0.99365,1.1007,1.5948,1.998
-0.72757,-0.25744,0.09507,0.47094,0.89289,1.0316,0.75088,0.55708,0.34269,-0.46646,-2.4869,-1.2882,-0.59069,0.41189,0.071039,1.1955,2.1548,0.70271,0.61438,0.26736,-0.51315,-1.2918,-1.3382,-1.7907,-0.82656,-0.24347,0.2986,0.56426,0.7235,1.073,0.47813,0.012885,-0.5601,-0.78074,-0.97314,-1.3754,-1.0067,-0.10842,0.67799,1.0771,1.8855,0.819,0.42141,-0.18358,-0.76851,-1.1112,-1.2191,-1.404,-1.0397,-0.28836,0.16966,0.58827,0.99047,1.0467,1.4886,1.8874,-0.69463,-0.28982,0.104,0.45116,0.88677,0.99316,0.77375,0.56202,0.32705,-0.44746,-2.452,-1.277,-0.63048,0.39759,0.090593,1.2361,2.1936,0.70218,0.62643,0.30308,-0.49141,-1.2692,-1.3047,-1.8059,-0.83302,-0.24818,0.28927,0.57956,0.75156,1.0932,0.49054,0.034,-0.54717,-0.75183,-0.99616,-1.3675,-0.98537,-0.063751,0.71885,1.1114,1.9013,0.77566,0.41998,-0.19491,-0.80689,-1.1456,-1.1939,-1.3653,-1.0632,-0.28357,0.18521,0.6319,0.96867,1.0723,1.516,1.8911
-0.70825,-0.28957,0.11142,0.45257,0.91042,1.04,0.76929,0.59589,0.37295,-0.41294,-2.4836,-1.285,-0.63875,0.35483,0.066737,1.2148,2.1444,0.70192,0.61573,0.31082,-0.47134,-1.2932,-1.3176,-1.7894,-0.81913,-0.30423,0.26792,0.53705,0.7421,1.0881,0.49516,0.033496,-0.5305,-0.77843,-0.98632,-1.3431,-0.98567,-0.12863,0.69846,1.0846,1.8635,0.80531,0.45866,-0.17655,-0.75889,-1.1424,-1.2338,-1.397,-1.0541,-0.33229,0.19539,0.59373,1.007,1.0819,1.5003,1.9147,-0.701,-0.30857,0.081078,0.44822,0.89372,1.0106,0.79528,0.5936,0.36541,-0.44332,-2.4723,-1.2758,-0.59412,0.39144,0.062292,1.1769,2.1405,0.70814,0.6463,0.32969,-0.48134,-1.2942,-1.3183,-1.7976,-0.83631,-0.30608,0.28673,0.55636,0.71082,1.0816,0.52976,0.055118,-0.5585,-0.77766,-1.0015,-1.3566,-1.005,-0.11441,0.65443,1.098,1.8966,0.79958,0.43417,-0.18149,-0.78541,-1.1239,-1.2043,-1.3762,-1.0726,-0.31193,0.16991,0.61882,0.95993,1.0825,1.497,1.9224
-0.70157,-0.29564,0.096686,0.43682,0.86703,1.004,0.77437,0.59112,0.38291,-0.45377,-2.4959,-1.3054,-0.63203,0.38827,0.074047,1.2257,2.1809,0.74065,0.61649,0.33688,-0.50249,-1.2699,-1.3178,-1.8127,-0.83198,-0.29046,0.31416,0.53864,0.74694,1.083,0.5181,0.055787,-0.52658,-0.74622,-0.96723,-1.3835,-0.97938,-0.1016,0.672,1.0948,1.9009,0.82325,0.45913,-0.14535,-0.75673,-1.1382,-1.2267,-1.3583,-1.0624,-0.33141,0.1601,0.59096,1.0023,1.0721,1.5023,1.8917,-0.73315,-0.27789,0.11397,0.4636,0.86582,1.0182,0.76348,0.59798,0.36923,-0.42511,-2.4639,-1.2856,-0.59773,0.3775,0.068771,1.213,2.1638,0.73003,0.64245,0.33225,-0.48626,-1.2912,-1.3372,-1.791,-0.84875,-0.26549,0.31364,0.53476,0.73471,1.0477,0.49249,0.03708,-0.53973,-0.76266,-0.99538,-1.3751,-1.0139,-0.12348,0.6674,1.1041,1.8838,0.83542,0.42942,-0.1631,-0.7609,-1.0971,-1.2025,-1.3981,-1.0817,-0.32375,0.20286,0.59017,0.97829,1.0968,1.4867,1.9063
-0.71997,-0.3072,0.12355,0.4713,0.87757,1.0212,0.76717,0.59625,0.3695,-0.43537,-2.4781,-1.2772,-0.62124,0.37968,0.07314,1.2182,2.1471,0.7108,0.62928,0.30564,-0.47947,-1.2652,-1.3287,-1.7685,-0.83592,-0.25479,0.29598,0.54836,0.72847,1.0491,0.51505,0.019209,-0.5409,-0.77977,-1.0097,-1.3526,-0.99948,-0.084994,0.66806,1.1034,1.8666,0.83299,0.43152,-0.14482,-0.76195,-1.1316,-1.1877,-1.3921,-1.0587,-0.29188,0.18194,0.5874,0.97216,1.0942,1.5164,1.896,-0.69681,-0.29549,0.085013,0.47126,0.86948,1.0161,0.78974,0.56077,0.3514,-0.41465,-2.4981,-1.3041,-0.61365,0.40648,0.085616,1.2151,2.1868,0.70887,0.65103,0.29587,-0.48294,-1.2889,-1.314,-1.8065,-0.83157,-0.28872,0.2921,0.5729,0.73067,1.082,0.47604,0.040968,-0.55552,-0.75236,-0.98141,-1.3581,-0.97646,-0.10996,0.67668,1.1076,1.8703,0.80677,0.42393,-0.1571,-0.78239,-1.0946,-1.2011,-1.3788,-1.0549,-0.33574,0.16106,0.59827,0.97919,1.059,1.4973,1.8909
-0.72287,-0.29134,0.10776,0.48098,0.91245,1.0596,0.7967,0.51962,0.33317,-0.44583,-2.2785,-1.3296,-0.6305,0.39009,0.09591,1.2093,2.1227,0.66666,0.5729,0.26027,-0.51253,-1.2312,-1.3365,-1.8003,-0.90744,-0.26536,0.29198,0.56834,0.72856,1.0672,0.56192,0.030898,-0.50727,-0.77104,-1.0321,-1.3896,-1.011,-0.056172,0.69428,1.1207,1.8756,0.7622,0.38448,-0.1722,-0.77437,-1.1191,-1.252,-1.459,-1.0859,-0.33088,0.18027,0.64382,0.99819,1.1165,1.5456,1.933,-0.70181,-0.26485,0.13949,0.50606,0.9431,1.0431,0.77862,0.51199,0.29596,-0.41163,-2.2704,-1.3487,-0.60902,0.39888,0.074059,1.2219,2.1131,0.69624,0.57064,0.25568,-0.4999,-1.2638,-1.3227,-1.8252,-0.91781,-0.24716,0.30649,0.59151,0.76025,1.093,0.60497,0.021512,-0.52203,-0.7555,-1.0222,-1.4099,-1.009,-0.05202,0.71456,1.1322,1.8771,0.75565,0.39077,-0.20014,-0.78979,-1.1099,-1.2485,-1.4272,-1.0555,-0.30998,0.19403,0.6217,0.98711,1.0748,1.5463,1.936
-0.72169,-0.25089,0.11705,0.4924,0.93597,1.0239,0.76284,0.55353,0.31125,-0.42276,-2.319,-1.3509,-0.6362,0.39922,0.077637,1.2326,2.1404,0.7022,0.56464,0.27255,-0.50584,-1.244,-1.3592,-1.7918,-0.89684,-0.27503,0.31712,0.59722,0.71831,1.0821,0.56632,0.045933,-0.5189,-0.78236,-1.033,-1.3998,-1.0404,-0.055055,0.70043,1.1187,1.8645,0.76021,0.37307,-0.1927,-0.78914,-1.1463,-1.2507,-1.4585,-1.0879,-0.29123,0.19043,0.61391,0.98366,1.0772,1.5299,1.9205,-0.73761,-0.29402,0.14773,0.47648,0.93179,1.0566,0.78347,0.54909,0.32997,-0.44519,-2.3085,-1.3378,-0.63746,0.42334,0.10441,1.2266,2.152,0.67171,0.57446,0.26575,-0.50942,-1.2614,-1.3507,-1.7949,-0.8837,-0.25566,0.28948,0.57729,0.75979,1.0977,0.57538,0.037036,-0.52752,-0.75559,-1.0409,-1.3899,-1.0034,-0.048724,0.70794,1.0975,1.9064,0.74796,0.38656,-0.18418,-0.76747,-1.1312,-1.2662,-1.4123,-1.071,-0.3098,0.17922,0.64233,1.0092,1.1048,1.551,1.9325
-0.69931,-0.29092,0.14557,0.48542,0.91283,1.0276,0.76036,0.5353,0.29799,-0.41899,-2.3128,-1.3501,-0.64303,0.39027,0.077443,1.2131,2.1516,0.67146,0.57185,0.26621,-0.50268,-1.251,-1.3614,-1.788,-0.88298,-0.28551,0.3031,0.59312,0.73202,1.1009,0.54883,0.044552,-0.53945,-0.78827,-1.0219,-1.4078,-1.0095,-0.068706,0.69061,1.1348,1.8934,0.74268,0.37324,-0.19029,-0.74978,-1.1461,-1.2547,-1.4217,-1.0717,-0.33134,0.1791,0.64005,1.0097,1.0724,1.527,1.961,-0.68841,-0.29419,0.15075,0.5066,0.91701,1.0558,0.77344,0.54348,0.32158,-0.42802,-2.2787,-1.3168,-0.63993,0.37814,0.086572,1.2398,2.161,0.69595,0.56168,0.26738,-0.50077,-1.2381,-1.3298,-1.7935,-0.89903,-0.26105,0.32112,0.56341,0.76073,1.0693,0.59338,0.019354,-0.55407,-0.80116,-1.0483,-1.4124,-1.0193,-0.094515,0.68951,1.1237,1.8641,0.75726,0.39446,-0.19343,-0.77371,-1.1199,-1.2371,-1.4583,-1.0963,-0.32671,0.20551,0.60044,1.0172,1.0636,1.539,1.9626
-1.2544,-0.81265,-0.30871,0.16077,0.69873,1.0784,1.2135,1.0714,0.73342,0.12661,-1.2463,-1.2939,-1.0611,-0.27714,-0.099205,0.75772,1.6573,1.1587,0.97743,0.66756,-0.02,-0.78081,-1.2154,-1.794,-1.2561,-0.74354,-0.16545,0.27995,0.71406,1.0972,1.1216,0.58484,0.0098181,-0.4816,-0.89598,-1.3635,-1.3654,-0.70077,0.043892,0.6484,1.503,1.1851,0.89769,0.32786,-0.29932,-0.85941,-1.2045,-1.5516,-1.3471,-0.79538,-0.18284,0.31493,0.828,1.1822,1.64,2.1221,-1.2423,-0.82057,-0.31274,0.17087,0.70432,1.0496,1.1794,1.0313,0.77264,0.14691,-1.2532,-1.3191,-1.0879,-0.30642,-0.10472,0.75488,1.6785,1.1567,1.0006,0.69615,-0.022872,-0.81635,-1.2118,-1.7721,-1.2469,-0.70433,-0.16357,0.30664,0.69412,1.1337,1.1041,0.61174,-0.010907,-0.49205,-0.91802,-1.3645,-1.3526,-0.70245,0.023425,0.67624,1.4755,1.2015,0.87739,0.31153,-0.32368,-0.86123,-1.1994,-1.5251,-1.3635,-0.78467,-0.22515,0.2974,0.81879,1.2172,1.6443,2.118
